2025-12-06 23:14:05,224 INFO     PLC connection established
2025-12-06 23:15:26,578 INFO     Random generated input: [0, 1, 0, 0, 1, 1, 0, 1]
2025-12-06 23:15:26,578 INFO     Expected output: [False, False, False, True, False, False, False, True]
2025-12-06 23:15:28,457 INFO     Get PLC result: [False, False, False, True, False, False, False, True]
2025-12-06 23:15:28,458 INFO     Start one around verification.
2025-12-06 23:15:38,471 INFO     Random generated input: [0, 0, 1, 1, 1, 0, 0, 1]
2025-12-06 23:15:38,471 INFO     Expected output: [False, True, True, True, False, False, True, False]
2025-12-06 23:15:40,356 INFO     Get PLC result: [False, True, True, True, False, False, True, False]
2025-12-06 23:15:40,356 INFO     Start one around verification.
2025-12-06 23:15:50,365 INFO     Random generated input: [1, 0, 1, 0, 0, 1, 0, 0]
2025-12-06 23:15:50,365 INFO     Expected output: [False, True, False, False, False, False, True, True]
2025-12-06 23:15:52,255 INFO     Get PLC result: [False, True, False, False, False, False, True, True]
2025-12-06 23:15:52,256 INFO     Start one around verification.
2025-12-06 23:16:02,256 INFO     Random generated input: [0, 1, 1, 0, 1, 0, 0, 1]
2025-12-06 23:16:02,256 INFO     Expected output: [False, False, False, True, False, False, False, False]
2025-12-06 23:16:04,146 INFO     Get PLC result: [False, False, False, True, False, False, False, False]
2025-12-06 23:16:04,147 INFO     Start one around verification.
2025-12-06 23:16:14,151 INFO     Random generated input: [1, 1, 1, 0, 1, 0, 0, 0]
2025-12-06 23:16:14,152 INFO     Expected output: [False, False, False, False, False, False, True, False]
2025-12-06 23:16:16,033 INFO     Get PLC result: [False, False, False, False, False, False, True, False]
2025-12-06 23:16:16,033 INFO     Start one around verification.
2025-12-06 23:16:26,045 INFO     Random generated input: [0, 1, 0, 1, 1, 0, 1, 1]
2025-12-06 23:16:26,045 INFO     Expected output: [False, False, False, True, False, True, True, False]
2025-12-06 23:16:27,921 INFO     Get PLC result: [False, False, False, True, False, True, True, False]
2025-12-06 23:16:27,922 INFO     Start one around verification.
2025-12-06 23:16:37,934 INFO     Random generated input: [0, 1, 0, 0, 1, 0, 0, 0]
2025-12-06 23:16:37,934 INFO     Expected output: [False, False, False, True, False, False, True, False]
2025-12-06 23:16:39,807 INFO     Get PLC result: [False, False, False, True, False, False, True, False]
2025-12-06 23:16:39,808 INFO     Start one around verification.
2025-12-06 23:16:49,815 INFO     Random generated input: [0, 0, 0, 1, 1, 1, 0, 1]
2025-12-06 23:16:49,816 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-06 23:16:51,695 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-06 23:16:51,696 INFO     Start one around verification.
2025-12-06 23:17:01,704 INFO     Random generated input: [0, 0, 0, 0, 0, 1, 0, 1]
2025-12-06 23:17:01,704 INFO     Expected output: [False, True, False, True, False, False, False, True]
2025-12-06 23:17:03,583 INFO     Get PLC result: [False, True, False, True, False, False, False, True]
2025-12-06 23:17:03,584 INFO     Start one around verification.
2025-12-06 23:17:13,598 INFO     Random generated input: [1, 0, 1, 0, 0, 1, 1, 1]
2025-12-06 23:17:13,598 INFO     Expected output: [True, True, False, True, False, False, False, True]
2025-12-06 23:17:15,479 INFO     Get PLC result: [True, True, False, True, False, False, False, True]
2025-12-06 23:17:15,480 INFO     Start one around verification.
2025-12-06 23:17:25,489 INFO     Random generated input: [1, 0, 1, 1, 1, 1, 1, 0]
2025-12-06 23:17:25,489 INFO     Expected output: [False, True, True, True, False, False, True, True]
2025-12-06 23:17:27,386 INFO     Get PLC result: [False, True, True, True, False, False, True, True]
2025-12-06 23:17:27,386 INFO     Start one around verification.
2025-12-06 23:17:37,399 INFO     Random generated input: [0, 0, 1, 1, 1, 0, 0, 1]
2025-12-06 23:17:37,399 INFO     Expected output: [False, True, True, True, False, False, True, False]
2025-12-06 23:17:39,288 INFO     Get PLC result: [False, True, True, True, False, False, True, False]
2025-12-06 23:17:39,289 INFO     Start one around verification.
2025-12-06 23:17:49,301 INFO     Random generated input: [1, 1, 0, 0, 1, 1, 0, 0]
2025-12-06 23:17:49,301 INFO     Expected output: [False, False, False, False, False, False, True, True]
2025-12-06 23:17:51,192 INFO     Get PLC result: [False, False, False, False, False, False, True, True]
2025-12-06 23:17:51,193 INFO     Start one around verification.
2025-12-06 23:18:01,208 INFO     Random generated input: [0, 0, 1, 1, 1, 0, 0, 1]
2025-12-06 23:18:01,208 INFO     Expected output: [False, True, True, True, False, False, True, False]
2025-12-06 23:18:03,085 INFO     Get PLC result: [False, True, True, True, False, False, True, False]
2025-12-06 23:18:03,086 INFO     Start one around verification.
2025-12-06 23:18:13,095 INFO     Random generated input: [0, 0, 1, 1, 0, 0, 0, 1]
2025-12-06 23:18:13,095 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-06 23:18:14,985 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-06 23:18:14,986 INFO     Start one around verification.
2025-12-06 23:18:24,989 INFO     Random generated input: [1, 1, 1, 0, 0, 1, 1, 0]
2025-12-06 23:18:24,989 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-06 23:18:26,881 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-06 23:18:26,881 INFO     Start one around verification.
2025-12-06 23:18:36,885 INFO     Random generated input: [1, 1, 0, 0, 0, 1, 0, 1]
2025-12-06 23:18:36,885 INFO     Expected output: [True, False, False, False, False, False, False, True]
2025-12-06 23:18:38,780 INFO     Get PLC result: [True, False, False, False, False, False, False, True]
2025-12-06 23:18:38,780 INFO     Start one around verification.
2025-12-06 23:18:48,785 INFO     Random generated input: [0, 1, 1, 1, 1, 0, 1, 1]
2025-12-06 23:18:48,785 INFO     Expected output: [False, False, True, True, False, True, True, False]
2025-12-06 23:18:50,662 INFO     Get PLC result: [False, False, True, True, False, True, True, False]
2025-12-06 23:18:50,663 INFO     Start one around verification.
2025-12-06 23:19:00,676 INFO     Random generated input: [1, 0, 0, 0, 0, 0, 0, 0]
2025-12-06 23:19:00,676 INFO     Expected output: [False, True, False, False, True, False, True, False]
2025-12-06 23:19:02,551 INFO     Get PLC result: [False, True, False, False, True, False, True, False]
2025-12-06 23:19:02,552 INFO     Start one around verification.
2025-12-06 23:19:12,557 INFO     Random generated input: [0, 0, 0, 1, 0, 1, 0, 1]
2025-12-06 23:19:12,558 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-06 23:19:14,432 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-06 23:19:14,432 INFO     Start one around verification.
2025-12-06 23:19:24,436 INFO     Random generated input: [1, 0, 0, 1, 1, 0, 1, 1]
2025-12-06 23:19:24,436 INFO     Expected output: [True, True, False, True, False, False, True, False]
2025-12-06 23:19:26,327 INFO     Get PLC result: [True, True, False, True, False, False, True, False]
2025-12-06 23:19:26,328 INFO     Start one around verification.
2025-12-06 23:19:36,329 INFO     Random generated input: [1, 0, 0, 0, 1, 1, 0, 1]
2025-12-06 23:19:36,329 INFO     Expected output: [True, True, False, False, False, False, False, True]
2025-12-06 23:19:38,208 INFO     Get PLC result: [True, True, False, False, False, False, False, True]
2025-12-06 23:19:38,209 INFO     Start one around verification.
2025-12-06 23:19:48,224 INFO     Random generated input: [0, 1, 1, 0, 0, 1, 1, 0]
2025-12-06 23:19:48,224 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-06 23:19:50,113 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-06 23:19:50,114 INFO     Start one around verification.
2025-12-06 23:20:00,115 INFO     Random generated input: [0, 0, 1, 0, 0, 1, 1, 1]
2025-12-06 23:20:00,115 INFO     Expected output: [False, True, False, True, False, True, False, True]
2025-12-06 23:20:01,988 INFO     Get PLC result: [False, True, False, True, False, True, False, True]
2025-12-06 23:20:01,989 INFO     Start one around verification.
2025-12-06 23:20:12,001 INFO     Random generated input: [0, 1, 1, 1, 1, 1, 1, 1]
2025-12-06 23:20:12,001 INFO     Expected output: [False, False, True, True, False, True, True, True]
2025-12-06 23:20:13,900 INFO     Get PLC result: [False, False, True, True, False, True, True, True]
2025-12-06 23:20:13,901 INFO     Start one around verification.
2025-12-06 23:20:23,906 INFO     Random generated input: [0, 1, 1, 0, 1, 1, 1, 1]
2025-12-06 23:20:23,906 INFO     Expected output: [False, False, False, True, False, True, False, True]
2025-12-06 23:20:25,787 INFO     Get PLC result: [False, False, False, True, False, True, False, True]
2025-12-06 23:20:25,788 INFO     Start one around verification.
2025-12-06 23:20:35,797 INFO     Random generated input: [0, 1, 0, 0, 0, 0, 0, 0]
2025-12-06 23:20:35,797 INFO     Expected output: [False, False, False, True, True, False, True, False]
2025-12-06 23:20:37,671 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
2025-12-06 23:20:37,672 INFO     Start one around verification.
2025-12-06 23:20:47,679 INFO     Random generated input: [0, 0, 1, 1, 0, 1, 0, 0]
2025-12-06 23:20:47,680 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-06 23:20:49,563 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-06 23:20:49,565 INFO     Start one around verification.
2025-12-06 23:20:59,567 INFO     Random generated input: [0, 1, 0, 1, 0, 1, 1, 0]
2025-12-06 23:20:59,567 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-06 23:21:01,446 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-06 23:21:01,447 INFO     Start one around verification.
2025-12-06 23:21:11,462 INFO     Random generated input: [0, 1, 1, 0, 1, 0, 1, 0]
2025-12-06 23:21:11,462 INFO     Expected output: [False, False, False, True, False, True, True, False]
2025-12-06 23:21:13,344 INFO     Get PLC result: [False, False, False, True, False, True, True, False]
2025-12-06 23:21:13,345 INFO     Start one around verification.
2025-12-06 23:21:23,360 INFO     Random generated input: [0, 0, 1, 1, 0, 0, 0, 1]
2025-12-06 23:21:23,360 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-06 23:21:25,241 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-06 23:21:25,241 INFO     Start one around verification.
2025-12-06 23:21:35,258 INFO     Random generated input: [1, 1, 1, 1, 0, 0, 1, 1]
2025-12-06 23:21:35,258 INFO     Expected output: [True, False, False, True, True, False, True, False]
2025-12-06 23:21:37,137 INFO     Get PLC result: [True, False, False, True, True, False, True, False]
2025-12-06 23:21:37,138 INFO     Start one around verification.
2025-12-06 23:21:47,143 INFO     Random generated input: [1, 1, 0, 1, 0, 1, 1, 0]
2025-12-06 23:21:47,143 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-06 23:21:49,025 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-06 23:21:49,026 INFO     Start one around verification.
2025-12-06 23:21:59,041 INFO     Random generated input: [0, 1, 1, 1, 1, 1, 1, 0]
2025-12-06 23:21:59,042 INFO     Expected output: [False, False, True, True, False, True, True, True]
2025-12-06 23:22:00,921 INFO     Get PLC result: [False, False, True, True, False, True, True, True]
2025-12-06 23:22:00,921 INFO     Start one around verification.
2025-12-06 23:22:10,928 INFO     Random generated input: [0, 0, 1, 0, 0, 0, 1, 1]
2025-12-06 23:22:10,928 INFO     Expected output: [False, True, False, True, True, True, False, False]
2025-12-06 23:22:12,811 INFO     Get PLC result: [False, True, False, True, True, True, False, False]
2025-12-06 23:22:12,811 INFO     Start one around verification.
2025-12-06 23:22:22,827 INFO     Random generated input: [0, 1, 0, 1, 0, 0, 0, 1]
2025-12-06 23:22:22,827 INFO     Expected output: [False, False, False, True, True, False, True, False]
2025-12-06 23:22:24,714 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
2025-12-06 23:22:24,715 INFO     Start one around verification.
2025-12-06 23:22:34,716 INFO     Random generated input: [1, 1, 1, 0, 1, 0, 1, 0]
2025-12-06 23:22:34,716 INFO     Expected output: [False, False, False, True, False, False, True, False]
2025-12-06 23:22:36,601 INFO     Get PLC result: [False, False, False, True, False, False, True, False]
2025-12-06 23:22:36,603 INFO     Start one around verification.
2025-12-06 23:22:46,616 INFO     Random generated input: [0, 0, 0, 0, 1, 0, 1, 0]
2025-12-06 23:22:46,616 INFO     Expected output: [False, True, False, True, False, True, True, False]
2025-12-06 23:22:48,508 INFO     Get PLC result: [False, True, False, True, False, True, True, False]
2025-12-06 23:22:48,509 INFO     Start one around verification.
2025-12-06 23:22:58,519 INFO     Random generated input: [0, 0, 1, 0, 1, 0, 1, 0]
2025-12-06 23:22:58,520 INFO     Expected output: [False, True, False, True, False, True, True, False]
2025-12-06 23:23:00,396 INFO     Get PLC result: [False, True, False, True, False, True, True, False]
2025-12-06 23:23:00,397 INFO     Start one around verification.
2025-12-06 23:23:10,408 INFO     Random generated input: [0, 1, 1, 1, 0, 1, 1, 1]
2025-12-06 23:23:10,408 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-06 23:23:12,292 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-06 23:23:12,293 INFO     Start one around verification.
2025-12-06 23:23:22,298 INFO     Random generated input: [0, 1, 0, 1, 0, 1, 0, 1]
2025-12-06 23:23:22,298 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-06 23:23:24,178 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-06 23:23:24,179 INFO     Start one around verification.
2025-12-06 23:23:34,190 INFO     Random generated input: [0, 0, 0, 1, 0, 0, 0, 0]
2025-12-06 23:23:34,190 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-06 23:23:36,075 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-06 23:23:36,076 INFO     Start one around verification.
2025-12-06 23:23:46,078 INFO     Random generated input: [0, 1, 0, 1, 1, 0, 0, 1]
2025-12-06 23:23:46,078 INFO     Expected output: [False, False, False, True, False, False, True, False]
2025-12-06 23:23:47,957 INFO     Get PLC result: [False, False, False, True, False, False, True, False]
2025-12-06 23:23:47,959 INFO     Start one around verification.
2025-12-06 23:23:57,970 INFO     Random generated input: [1, 0, 1, 0, 0, 0, 0, 1]
2025-12-06 23:23:57,971 INFO     Expected output: [True, True, False, False, True, False, False, False]
2025-12-06 23:23:59,860 INFO     Get PLC result: [True, True, False, False, True, False, False, False]
2025-12-06 23:23:59,862 INFO     Start one around verification.
2025-12-06 23:24:09,872 INFO     Random generated input: [0, 1, 0, 1, 0, 0, 1, 1]
2025-12-06 23:24:09,872 INFO     Expected output: [False, False, False, True, True, True, True, False]
2025-12-06 23:24:11,764 INFO     Get PLC result: [False, False, False, True, True, True, True, False]
2025-12-06 23:24:11,764 INFO     Start one around verification.
2025-12-06 23:24:21,777 INFO     Random generated input: [1, 0, 1, 1, 1, 0, 1, 1]
2025-12-06 23:24:21,777 INFO     Expected output: [True, True, True, True, False, False, True, False]
2025-12-06 23:24:23,659 INFO     Get PLC result: [True, True, True, True, False, False, True, False]
2025-12-06 23:24:23,660 INFO     Start one around verification.
2025-12-06 23:24:33,673 INFO     Random generated input: [0, 1, 0, 1, 1, 0, 1, 0]
2025-12-06 23:24:33,674 INFO     Expected output: [False, False, False, True, False, True, True, False]
2025-12-06 23:24:35,561 INFO     Get PLC result: [False, False, False, True, False, True, True, False]
2025-12-06 23:24:35,562 INFO     Start one around verification.
2025-12-06 23:24:45,571 INFO     Random generated input: [0, 1, 0, 0, 1, 0, 1, 1]
2025-12-06 23:24:45,571 INFO     Expected output: [False, False, False, True, False, True, False, False]
2025-12-06 23:24:47,449 INFO     Get PLC result: [False, False, False, True, False, True, False, False]
2025-12-06 23:24:47,450 INFO     Start one around verification.
2025-12-06 23:24:57,457 INFO     Random generated input: [0, 0, 1, 1, 1, 0, 0, 1]
2025-12-06 23:24:57,457 INFO     Expected output: [False, True, True, True, False, False, True, False]
2025-12-06 23:24:59,349 INFO     Get PLC result: [False, True, True, True, False, False, True, False]
2025-12-06 23:24:59,349 INFO     Start one around verification.
2025-12-06 23:25:09,356 INFO     Random generated input: [1, 1, 1, 0, 1, 1, 1, 1]
2025-12-06 23:25:09,356 INFO     Expected output: [True, False, False, True, False, False, False, True]
2025-12-06 23:25:11,235 INFO     Get PLC result: [True, False, False, True, False, False, False, True]
2025-12-06 23:25:11,236 INFO     Start one around verification.
2025-12-06 23:25:21,249 INFO     Random generated input: [0, 1, 1, 1, 1, 0, 1, 0]
2025-12-06 23:25:21,249 INFO     Expected output: [False, False, True, True, False, True, True, False]
2025-12-06 23:25:23,139 INFO     Get PLC result: [False, False, True, True, False, True, True, False]
2025-12-06 23:25:23,139 INFO     Start one around verification.
2025-12-06 23:25:33,148 INFO     Random generated input: [1, 0, 1, 0, 0, 1, 0, 0]
2025-12-06 23:25:33,148 INFO     Expected output: [False, True, False, False, False, False, True, True]
2025-12-06 23:25:35,026 INFO     Get PLC result: [False, True, False, False, False, False, True, True]
2025-12-06 23:25:35,026 INFO     Start one around verification.
2025-12-06 23:25:45,035 INFO     Random generated input: [0, 0, 1, 0, 0, 0, 0, 0]
2025-12-06 23:25:45,036 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-06 23:25:46,913 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-06 23:25:46,914 INFO     Start one around verification.
2025-12-06 23:25:56,915 INFO     Random generated input: [0, 0, 0, 1, 1, 1, 0, 1]
2025-12-06 23:25:56,915 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-06 23:25:58,790 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-06 23:25:58,790 INFO     Start one around verification.
2025-12-06 23:26:08,791 INFO     Random generated input: [1, 0, 0, 1, 1, 0, 1, 0]
2025-12-06 23:26:08,791 INFO     Expected output: [False, True, False, True, False, False, True, False]
2025-12-06 23:26:10,684 INFO     Get PLC result: [False, True, False, True, False, False, True, False]
2025-12-06 23:26:10,685 INFO     Start one around verification.
2025-12-06 23:26:20,686 INFO     Random generated input: [1, 0, 0, 1, 1, 1, 0, 1]
2025-12-06 23:26:20,686 INFO     Expected output: [True, True, False, False, False, False, True, True]
2025-12-06 23:26:22,573 INFO     Get PLC result: [True, True, False, False, False, False, True, True]
2025-12-06 23:26:22,573 INFO     Start one around verification.
2025-12-06 23:26:32,579 INFO     Random generated input: [1, 0, 0, 1, 0, 1, 1, 1]
2025-12-06 23:26:32,579 INFO     Expected output: [True, True, False, True, False, False, True, True]
2025-12-06 23:26:34,458 INFO     Get PLC result: [True, True, False, True, False, False, True, True]
2025-12-06 23:26:34,460 INFO     Start one around verification.
2025-12-06 23:26:44,471 INFO     Random generated input: [0, 1, 0, 1, 1, 1, 1, 1]
2025-12-06 23:26:44,472 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-06 23:26:46,367 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-06 23:26:46,368 INFO     Start one around verification.
2025-12-06 23:26:56,379 INFO     Random generated input: [1, 1, 1, 0, 0, 1, 0, 0]
2025-12-06 23:26:56,379 INFO     Expected output: [False, False, False, False, False, False, True, True]
2025-12-06 23:26:58,267 INFO     Get PLC result: [False, False, False, False, False, False, True, True]
2025-12-06 23:26:58,268 INFO     Start one around verification.
2025-12-06 23:27:08,283 INFO     Random generated input: [1, 0, 0, 1, 1, 0, 0, 1]
2025-12-06 23:27:08,283 INFO     Expected output: [True, True, False, False, False, False, True, False]
2025-12-06 23:27:10,160 INFO     Get PLC result: [True, True, False, False, False, False, True, False]
2025-12-06 23:27:10,161 INFO     Start one around verification.
2025-12-06 23:27:20,166 INFO     Random generated input: [1, 0, 0, 0, 1, 1, 0, 1]
2025-12-06 23:27:20,166 INFO     Expected output: [True, True, False, False, False, False, False, True]
2025-12-06 23:27:22,049 INFO     Get PLC result: [True, True, False, False, False, False, False, True]
2025-12-06 23:27:22,050 INFO     Start one around verification.
2025-12-06 23:27:32,058 INFO     Random generated input: [1, 0, 1, 0, 1, 0, 0, 1]
2025-12-06 23:27:32,058 INFO     Expected output: [True, True, False, False, False, False, False, False]
2025-12-06 23:27:33,946 INFO     Get PLC result: [True, True, False, False, False, False, False, False]
2025-12-06 23:27:33,946 INFO     Start one around verification.
2025-12-06 23:27:43,956 INFO     Random generated input: [1, 0, 1, 0, 0, 0, 0, 1]
2025-12-06 23:27:43,956 INFO     Expected output: [True, True, False, False, True, False, False, False]
2025-12-06 23:27:45,846 INFO     Get PLC result: [True, True, False, False, True, False, False, False]
2025-12-06 23:27:45,846 INFO     Start one around verification.
2025-12-06 23:27:55,848 INFO     Random generated input: [0, 0, 0, 0, 1, 0, 0, 1]
2025-12-06 23:27:55,848 INFO     Expected output: [False, True, False, True, False, False, False, False]
2025-12-06 23:27:57,736 INFO     Get PLC result: [False, True, False, True, False, False, False, False]
2025-12-06 23:27:57,737 INFO     Start one around verification.
2025-12-06 23:28:07,743 INFO     Random generated input: [0, 0, 1, 1, 0, 1, 0, 1]
2025-12-06 23:28:07,744 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-06 23:28:09,620 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-06 23:28:09,621 INFO     Start one around verification.
2025-12-06 23:28:19,636 INFO     Random generated input: [0, 1, 1, 1, 0, 0, 0, 0]
2025-12-06 23:28:19,637 INFO     Expected output: [False, False, False, True, True, False, True, False]
2025-12-06 23:28:21,525 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
2025-12-06 23:28:21,526 INFO     Start one around verification.
2025-12-06 23:28:31,534 INFO     Random generated input: [0, 0, 0, 1, 0, 1, 1, 0]
2025-12-06 23:28:31,534 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-06 23:28:33,413 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-06 23:28:33,414 INFO     Start one around verification.
2025-12-06 23:28:43,415 INFO     Random generated input: [1, 0, 1, 1, 1, 0, 1, 1]
2025-12-06 23:28:43,416 INFO     Expected output: [True, True, True, True, False, False, True, False]
2025-12-06 23:28:45,302 INFO     Get PLC result: [True, True, True, True, False, False, True, False]
2025-12-06 23:28:45,303 INFO     Start one around verification.
2025-12-06 23:28:55,315 INFO     Random generated input: [0, 0, 0, 1, 0, 0, 0, 0]
2025-12-06 23:28:55,315 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-06 23:28:57,202 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-06 23:28:57,202 INFO     Start one around verification.
2025-12-06 23:29:07,215 INFO     Random generated input: [1, 1, 0, 0, 1, 1, 0, 0]
2025-12-06 23:29:07,215 INFO     Expected output: [False, False, False, False, False, False, True, True]
2025-12-06 23:29:09,101 INFO     Get PLC result: [False, False, False, False, False, False, True, True]
2025-12-06 23:29:09,102 INFO     Start one around verification.
2025-12-06 23:29:19,111 INFO     Random generated input: [1, 0, 0, 0, 0, 0, 1, 0]
2025-12-06 23:29:19,111 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-06 23:29:20,998 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-06 23:29:20,998 INFO     Start one around verification.
2025-12-06 23:29:30,999 INFO     Random generated input: [1, 0, 0, 1, 1, 1, 0, 0]
2025-12-06 23:29:30,999 INFO     Expected output: [False, True, False, False, False, False, True, True]
2025-12-06 23:29:32,874 INFO     Get PLC result: [False, True, False, False, False, False, True, True]
2025-12-06 23:29:32,875 INFO     Start one around verification.
2025-12-06 23:29:42,880 INFO     Random generated input: [1, 0, 1, 1, 1, 1, 1, 0]
2025-12-06 23:29:42,880 INFO     Expected output: [False, True, True, True, False, False, True, True]
2025-12-06 23:29:44,769 INFO     Get PLC result: [False, True, True, True, False, False, True, True]
2025-12-06 23:29:44,769 INFO     Start one around verification.
2025-12-06 23:29:54,780 INFO     Random generated input: [0, 1, 0, 0, 0, 1, 0, 0]
2025-12-06 23:29:54,781 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-06 23:29:56,661 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-06 23:29:56,662 INFO     Start one around verification.
2025-12-06 23:30:06,672 INFO     Random generated input: [1, 0, 1, 0, 1, 0, 0, 1]
2025-12-06 23:30:06,672 INFO     Expected output: [True, True, False, False, False, False, False, False]
2025-12-06 23:30:08,558 INFO     Get PLC result: [True, True, False, False, False, False, False, False]
2025-12-06 23:30:08,558 INFO     Start one around verification.
2025-12-06 23:30:18,564 INFO     Random generated input: [0, 0, 0, 1, 1, 0, 1, 0]
2025-12-06 23:30:18,564 INFO     Expected output: [False, True, False, True, False, True, True, False]
2025-12-06 23:30:20,440 INFO     Get PLC result: [False, True, False, True, False, True, True, False]
2025-12-06 23:30:20,441 INFO     Start one around verification.
2025-12-06 23:30:30,454 INFO     Random generated input: [0, 1, 1, 1, 0, 1, 1, 1]
2025-12-06 23:30:30,454 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-06 23:30:32,340 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-06 23:30:32,341 INFO     Start one around verification.
2025-12-06 23:30:42,356 INFO     Random generated input: [0, 1, 1, 0, 0, 1, 1, 1]
2025-12-06 23:30:42,356 INFO     Expected output: [False, False, False, True, False, True, False, True]
2025-12-06 23:30:44,245 INFO     Get PLC result: [False, False, False, True, False, True, False, True]
2025-12-06 23:30:44,246 INFO     Start one around verification.
2025-12-06 23:30:54,250 INFO     Random generated input: [1, 0, 0, 0, 1, 1, 1, 1]
2025-12-06 23:30:54,250 INFO     Expected output: [True, True, False, True, False, False, False, True]
2025-12-06 23:30:56,141 INFO     Get PLC result: [True, True, False, True, False, False, False, True]
2025-12-06 23:30:56,141 INFO     Start one around verification.
