2025-12-08 10:47:18,420 INFO     PLC controller S7Control01 Inited
2025-12-08 11:16:14,610 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
2025-12-08 11:16:14,611 INFO     Start one around verification.
2025-12-08 11:16:24,618 INFO     Random generate input: [True, True, True, False, False, True, True, False]
2025-12-08 11:16:24,618 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-08 11:16:26,672 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-08 11:16:26,673 INFO     Start one around verification.
2025-12-08 11:16:36,683 INFO     Random generate input: [False, True, False, False, False, True, True, False]
2025-12-08 11:16:36,683 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-08 11:16:38,730 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-08 11:16:38,730 INFO     Start one around verification.
2025-12-08 11:16:48,745 INFO     Random generate input: [False, True, False, False, False, True, True, False]
2025-12-08 11:16:48,745 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-08 11:16:50,796 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-08 11:16:50,798 INFO     Start one around verification.
2025-12-08 11:17:00,811 INFO     Random generate input: [False, True, True, False, True, False, False, False]
2025-12-08 11:17:00,811 INFO     Expected output: [False, False, False, True, False, False, True, False]
2025-12-08 11:17:02,867 INFO     Get PLC result: [False, False, False, True, False, False, True, False]
2025-12-08 11:17:02,868 INFO     Start one around verification.
2025-12-08 11:17:12,872 INFO     Random generate input: [True, True, False, False, False, True, True, False]
2025-12-08 11:17:12,872 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-08 11:17:14,927 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-08 11:17:14,927 INFO     Start one around verification.
2025-12-08 11:17:24,931 INFO     Random generate input: [False, False, True, True, False, True, False, False]
2025-12-08 11:17:24,932 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-08 11:17:26,972 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-08 11:17:26,973 INFO     Start one around verification.
2025-12-08 11:17:36,977 INFO     Random generate input: [False, True, False, False, False, True, True, True]
2025-12-08 11:17:36,977 INFO     Expected output: [False, False, False, True, False, True, False, True]
2025-12-08 11:17:39,023 INFO     Get PLC result: [False, False, False, True, False, True, False, True]
2025-12-08 11:17:39,024 INFO     Start one around verification.
2025-12-08 11:17:49,030 INFO     Random generate input: [False, False, True, False, False, False, True, True]
2025-12-08 11:17:49,030 INFO     Expected output: [False, True, False, True, True, True, False, False]
2025-12-08 11:17:51,067 INFO     Get PLC result: [False, True, False, True, True, True, False, False]
2025-12-08 11:17:51,068 INFO     Start one around verification.
2025-12-08 11:18:01,068 INFO     Random generate input: [False, False, False, True, False, True, False, True]
2025-12-08 11:18:01,069 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-08 11:18:03,128 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-08 11:18:03,130 INFO     Start one around verification.
2025-12-08 11:18:13,135 INFO     Random generate input: [True, False, True, True, True, True, True, True]
2025-12-08 11:18:13,136 INFO     Expected output: [True, True, True, True, False, False, True, True]
2025-12-08 11:18:15,182 INFO     Get PLC result: [True, True, True, True, False, False, True, True]
2025-12-08 11:18:15,183 INFO     Start one around verification.
2025-12-08 11:18:25,189 INFO     Random generate input: [False, True, True, False, False, True, True, False]
2025-12-08 11:18:25,190 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-08 11:18:27,238 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-08 11:18:27,240 INFO     Start one around verification.
2025-12-08 11:18:37,242 INFO     Random generate input: [True, False, True, False, True, False, True, False]
2025-12-08 11:18:37,243 INFO     Expected output: [False, True, False, True, False, False, True, False]
2025-12-08 11:18:39,291 INFO     Get PLC result: [False, True, False, True, False, False, True, False]
2025-12-08 11:18:39,292 INFO     Start one around verification.
2025-12-08 11:18:49,305 INFO     Random generate input: [False, False, False, True, False, False, True, False]
2025-12-08 11:18:49,307 INFO     Expected output: [False, True, False, True, True, True, True, False]
2025-12-08 11:18:51,355 INFO     Get PLC result: [False, True, False, True, True, True, True, False]
2025-12-08 11:18:51,356 INFO     Start one around verification.
2025-12-08 11:19:01,373 INFO     Random generate input: [False, True, True, True, False, True, True, True]
2025-12-08 11:19:01,374 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-08 11:19:03,424 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-08 11:19:03,426 INFO     Start one around verification.
2025-12-08 11:19:13,428 INFO     Random generate input: [False, True, True, True, True, True, False, False]
2025-12-08 11:19:13,428 INFO     Expected output: [False, False, True, True, False, False, True, True]
2025-12-08 11:19:15,477 INFO     Get PLC result: [False, False, True, True, False, False, True, True]
2025-12-08 11:19:15,478 INFO     Start one around verification.
2025-12-08 11:19:25,484 INFO     Random generate input: [True, False, True, False, True, False, False, True]
2025-12-08 11:19:25,485 INFO     Expected output: [True, True, False, False, False, False, False, False]
2025-12-08 11:19:27,523 INFO     Get PLC result: [True, True, False, False, False, False, False, False]
2025-12-08 11:19:27,524 INFO     Start one around verification.
2025-12-08 11:19:37,537 INFO     Random generate input: [True, False, True, True, True, True, False, True]
2025-12-08 11:19:37,538 INFO     Expected output: [True, True, True, False, False, False, True, True]
2025-12-08 11:19:39,590 INFO     Get PLC result: [True, True, True, False, False, False, True, True]
2025-12-08 11:19:39,591 INFO     Start one around verification.
2025-12-08 11:19:49,591 INFO     Random generate input: [False, False, True, True, True, True, True, True]
2025-12-08 11:19:49,593 INFO     Expected output: [False, True, True, True, False, True, True, True]
2025-12-08 11:19:51,645 INFO     Get PLC result: [False, True, True, True, False, True, True, True]
2025-12-08 11:19:51,645 INFO     Start one around verification.
2025-12-08 11:20:01,660 INFO     Random generate input: [False, True, False, True, False, False, False, True]
2025-12-08 11:20:01,660 INFO     Expected output: [False, False, False, True, True, False, True, False]
2025-12-08 11:20:03,710 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
2025-12-08 11:20:03,710 INFO     Start one around verification.
2025-12-08 11:20:13,711 INFO     Random generate input: [False, False, True, False, False, True, False, False]
2025-12-08 11:20:13,711 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-08 11:20:15,763 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-08 11:20:15,763 INFO     Start one around verification.
2025-12-08 11:20:25,771 INFO     Random generate input: [False, False, False, False, True, True, False, False]
2025-12-08 11:20:25,771 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-08 11:20:27,812 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-08 11:20:27,812 INFO     Start one around verification.
2025-12-08 11:20:37,828 INFO     Random generate input: [True, True, False, True, False, False, True, True]
2025-12-08 11:20:37,828 INFO     Expected output: [True, False, False, True, True, False, True, False]
2025-12-08 11:20:39,876 INFO     Get PLC result: [True, False, False, True, True, False, True, False]
2025-12-08 11:20:39,876 INFO     Start one around verification.
2025-12-08 11:20:49,882 INFO     Random generate input: [False, True, False, True, True, False, True, True]
2025-12-08 11:20:49,882 INFO     Expected output: [False, False, False, True, False, True, True, False]
2025-12-08 11:20:51,932 INFO     Get PLC result: [False, False, False, True, False, True, True, False]
2025-12-08 11:20:51,932 INFO     Start one around verification.
2025-12-08 11:21:01,941 INFO     Random generate input: [False, False, False, True, True, False, False, False]
2025-12-08 11:21:01,942 INFO     Expected output: [False, True, False, True, False, False, True, False]
2025-12-08 11:21:03,990 INFO     Get PLC result: [False, True, False, True, False, False, True, False]
2025-12-08 11:21:03,991 INFO     Start one around verification.
2025-12-08 11:21:14,005 INFO     Random generate input: [True, True, False, False, False, True, True, True]
2025-12-08 11:21:14,006 INFO     Expected output: [True, False, False, True, False, False, False, True]
2025-12-08 11:21:16,059 INFO     Get PLC result: [True, False, False, True, False, False, False, True]
2025-12-08 11:21:16,060 INFO     Start one around verification.
2025-12-08 11:21:26,075 INFO     Random generate input: [False, True, False, True, True, True, False, True]
2025-12-08 11:21:26,075 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-08 11:21:28,130 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-08 11:21:28,132 INFO     Start one around verification.
2025-12-08 11:21:38,141 INFO     Random generate input: [False, False, True, True, True, False, False, False]
2025-12-08 11:21:38,142 INFO     Expected output: [False, True, True, True, False, False, True, False]
2025-12-08 11:21:40,194 INFO     Get PLC result: [False, True, True, True, False, False, True, False]
2025-12-08 11:21:40,195 INFO     Start one around verification.
2025-12-08 11:21:50,200 INFO     Random generate input: [False, False, True, False, False, True, True, False]
2025-12-08 11:21:50,201 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 11:21:52,251 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 11:21:52,253 INFO     Start one around verification.
2025-12-08 11:22:02,256 INFO     Random generate input: [False, False, False, False, True, False, False, True]
2025-12-08 11:22:02,256 INFO     Expected output: [False, True, False, True, False, False, False, False]
2025-12-08 11:22:04,311 INFO     Get PLC result: [False, True, False, True, False, False, False, False]
2025-12-08 11:22:04,313 INFO     Start one around verification.
2025-12-08 11:22:14,327 INFO     Random generate input: [True, False, True, False, False, False, True, False]
2025-12-08 11:22:14,328 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-08 11:22:16,374 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-08 11:22:16,376 INFO     Start one around verification.
2025-12-08 11:22:26,383 INFO     Random generate input: [False, True, True, False, True, False, True, False]
2025-12-08 11:22:26,384 INFO     Expected output: [False, False, False, True, False, True, True, False]
2025-12-08 11:22:28,438 INFO     Get PLC result: [False, False, False, True, False, True, True, False]
2025-12-08 11:22:28,440 INFO     Start one around verification.
2025-12-08 11:22:38,449 INFO     Random generate input: [False, False, True, True, False, True, True, False]
2025-12-08 11:22:38,450 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 11:22:40,501 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 11:22:40,503 INFO     Start one around verification.
2025-12-08 11:22:50,519 INFO     Random generate input: [False, False, True, False, True, False, False, False]
2025-12-08 11:22:50,520 INFO     Expected output: [False, True, False, True, False, False, True, False]
2025-12-08 11:22:52,570 INFO     Get PLC result: [False, True, False, True, False, False, True, False]
2025-12-08 11:22:52,572 INFO     Start one around verification.
2025-12-08 11:23:02,573 INFO     Random generate input: [True, True, True, True, True, False, False, False]
2025-12-08 11:23:02,573 INFO     Expected output: [False, False, True, False, False, False, True, False]
2025-12-08 11:23:04,623 INFO     Get PLC result: [False, False, True, False, False, False, True, False]
2025-12-08 11:23:04,623 INFO     Start one around verification.
2025-12-08 11:23:14,634 INFO     Random generate input: [True, False, False, False, True, True, True, True]
2025-12-08 11:23:14,635 INFO     Expected output: [True, True, False, True, False, False, False, True]
2025-12-08 11:23:16,687 INFO     Get PLC result: [True, True, False, True, False, False, False, True]
2025-12-08 11:23:16,687 INFO     Start one around verification.
2025-12-08 11:23:26,698 INFO     Random generate input: [False, True, True, False, False, True, False, True]
2025-12-08 11:23:26,699 INFO     Expected output: [False, False, False, True, False, False, False, True]
2025-12-08 11:23:28,742 INFO     Get PLC result: [False, False, False, True, False, False, False, True]
2025-12-08 11:23:28,742 INFO     Start one around verification.
2025-12-08 11:23:38,746 INFO     Random generate input: [False, True, True, True, True, False, False, True]
2025-12-08 11:23:38,747 INFO     Expected output: [False, False, True, True, False, False, True, False]
2025-12-08 11:23:40,793 INFO     Get PLC result: [False, False, True, True, False, False, True, False]
2025-12-08 11:23:40,794 INFO     Start one around verification.
2025-12-08 11:23:50,805 INFO     Random generate input: [False, False, True, True, False, True, True, True]
2025-12-08 11:23:50,805 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 11:23:52,860 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 11:23:52,861 INFO     Start one around verification.
2025-12-08 11:24:02,865 INFO     Random generate input: [True, False, True, False, True, True, False, False]
2025-12-08 11:24:02,865 INFO     Expected output: [False, True, False, False, False, False, True, True]
2025-12-08 11:24:04,915 INFO     Get PLC result: [False, True, False, False, False, False, True, True]
2025-12-08 11:24:04,915 INFO     Start one around verification.
2025-12-08 11:24:14,922 INFO     Random generate input: [False, False, False, True, False, True, True, True]
2025-12-08 11:24:14,922 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 11:24:16,978 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 11:24:16,978 INFO     Start one around verification.
2025-12-08 11:24:26,980 INFO     Random generate input: [False, False, False, True, False, False, True, True]
2025-12-08 11:24:26,981 INFO     Expected output: [False, True, False, True, True, True, True, False]
2025-12-08 11:24:29,037 INFO     Get PLC result: [False, True, False, True, True, True, True, False]
2025-12-08 11:24:29,038 INFO     Start one around verification.
2025-12-08 11:24:39,052 INFO     Random generate input: [True, True, False, True, True, False, True, False]
2025-12-08 11:24:39,052 INFO     Expected output: [False, False, False, True, False, False, True, False]
2025-12-08 11:24:41,099 INFO     Get PLC result: [False, False, False, True, False, False, True, False]
2025-12-08 11:24:41,100 INFO     Start one around verification.
2025-12-08 11:24:51,115 INFO     Random generate input: [True, False, False, True, True, False, True, False]
2025-12-08 11:24:51,115 INFO     Expected output: [False, True, False, True, False, False, True, False]
2025-12-08 11:24:53,163 INFO     Get PLC result: [False, True, False, True, False, False, True, False]
2025-12-08 11:24:53,166 INFO     Start one around verification.
2025-12-08 11:25:03,173 INFO     Random generate input: [False, True, True, False, False, False, False, False]
2025-12-08 11:25:03,175 INFO     Expected output: [False, False, False, True, True, False, True, False]
2025-12-08 11:25:05,227 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
2025-12-08 11:25:05,227 INFO     Start one around verification.
2025-12-08 11:25:15,234 INFO     Random generate input: [True, False, False, False, False, False, True, True]
2025-12-08 11:25:15,236 INFO     Expected output: [True, True, False, True, True, False, False, False]
2025-12-08 11:25:17,293 INFO     Get PLC result: [True, True, False, True, True, False, False, False]
2025-12-08 11:25:17,294 INFO     Start one around verification.
2025-12-08 11:25:27,295 INFO     Random generate input: [False, False, False, False, False, True, False, False]
2025-12-08 11:25:27,296 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-08 11:25:29,340 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-08 11:25:29,341 INFO     Start one around verification.
2025-12-08 11:25:39,343 INFO     Random generate input: [True, False, False, False, True, True, True, False]
2025-12-08 11:25:39,343 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-08 11:25:41,399 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-08 11:25:41,400 INFO     Start one around verification.
2025-12-08 11:25:51,414 INFO     Random generate input: [False, True, True, False, False, True, False, False]
2025-12-08 11:25:51,415 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-08 11:25:53,463 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-08 11:25:53,465 INFO     Start one around verification.
2025-12-08 11:26:03,479 INFO     Random generate input: [True, False, False, False, False, True, True, True]
2025-12-08 11:26:03,480 INFO     Expected output: [True, True, False, True, False, False, False, True]
2025-12-08 11:26:05,533 INFO     Get PLC result: [True, True, False, True, False, False, False, True]
2025-12-08 11:26:05,535 INFO     Start one around verification.
2025-12-08 11:26:15,543 INFO     Random generate input: [True, True, False, False, False, True, False, True]
2025-12-08 11:26:15,544 INFO     Expected output: [True, False, False, False, False, False, False, True]
2025-12-08 11:26:17,592 INFO     Get PLC result: [True, False, False, False, False, False, False, True]
2025-12-08 11:26:17,593 INFO     Start one around verification.
2025-12-08 11:26:27,604 INFO     Random generate input: [True, False, False, True, True, True, False, False]
2025-12-08 11:26:27,605 INFO     Expected output: [False, True, False, False, False, False, True, True]
2025-12-08 11:26:29,642 INFO     Get PLC result: [False, True, False, False, False, False, True, True]
2025-12-08 11:26:29,642 INFO     Start one around verification.
2025-12-08 11:26:39,643 INFO     Random generate input: [False, False, False, False, False, True, True, False]
2025-12-08 11:26:39,643 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 11:26:41,689 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 11:26:41,690 INFO     Start one around verification.
2025-12-08 11:26:51,698 INFO     Random generate input: [False, True, True, True, True, True, False, False]
2025-12-08 11:26:51,698 INFO     Expected output: [False, False, True, True, False, False, True, True]
2025-12-08 11:26:53,747 INFO     Get PLC result: [False, False, True, True, False, False, True, True]
2025-12-08 11:26:53,748 INFO     Start one around verification.
2025-12-08 11:27:03,758 INFO     Random generate input: [False, True, True, False, False, False, False, False]
2025-12-08 11:27:03,758 INFO     Expected output: [False, False, False, True, True, False, True, False]
2025-12-08 11:27:05,808 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
2025-12-08 11:27:05,808 INFO     Start one around verification.
2025-12-08 11:27:15,812 INFO     Random generate input: [True, True, True, True, False, False, True, False]
2025-12-08 11:27:15,812 INFO     Expected output: [False, False, False, True, True, False, True, False]
2025-12-08 11:27:17,866 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
2025-12-08 11:27:17,867 INFO     Start one around verification.
2025-12-08 11:27:27,876 INFO     Random generate input: [False, False, False, False, True, True, True, False]
2025-12-08 11:27:27,876 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 11:27:29,926 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 11:27:29,927 INFO     Start one around verification.
2025-12-08 11:27:39,943 INFO     Random generate input: [True, False, False, True, False, True, False, False]
2025-12-08 11:27:39,943 INFO     Expected output: [False, True, False, False, False, False, True, True]
2025-12-08 11:27:41,996 INFO     Get PLC result: [False, True, False, False, False, False, True, True]
2025-12-08 11:27:41,998 INFO     Start one around verification.
2025-12-08 11:27:52,010 INFO     Random generate input: [False, False, False, False, True, True, True, False]
2025-12-08 11:27:52,010 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 11:27:54,057 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 11:27:54,058 INFO     Start one around verification.
2025-12-08 11:28:04,067 INFO     Random generate input: [True, True, False, False, False, True, False, True]
2025-12-08 11:28:04,068 INFO     Expected output: [True, False, False, False, False, False, False, True]
2025-12-08 11:28:06,116 INFO     Get PLC result: [True, False, False, False, False, False, False, True]
2025-12-08 11:28:06,117 INFO     Start one around verification.
2025-12-08 11:28:16,126 INFO     Random generate input: [False, True, True, False, False, False, False, True]
2025-12-08 11:28:16,127 INFO     Expected output: [False, False, False, True, True, False, False, False]
2025-12-08 11:28:18,177 INFO     Get PLC result: [False, False, False, True, True, False, False, False]
2025-12-08 11:28:18,179 INFO     Start one around verification.
2025-12-08 11:28:28,190 INFO     Random generate input: [True, True, False, True, False, False, False, True]
2025-12-08 11:28:28,192 INFO     Expected output: [True, False, False, False, True, False, True, False]
2025-12-08 11:28:30,234 INFO     Get PLC result: [True, False, False, False, True, False, True, False]
2025-12-08 11:28:30,235 INFO     Start one around verification.
2025-12-08 11:28:40,250 INFO     Random generate input: [True, False, True, False, True, False, True, False]
2025-12-08 11:28:40,252 INFO     Expected output: [False, True, False, True, False, False, True, False]
2025-12-08 11:28:42,304 INFO     Get PLC result: [False, True, False, True, False, False, True, False]
2025-12-08 11:28:42,305 INFO     Start one around verification.
2025-12-08 11:28:52,306 INFO     Random generate input: [False, True, False, False, False, True, True, True]
2025-12-08 11:28:52,307 INFO     Expected output: [False, False, False, True, False, True, False, True]
2025-12-08 11:28:54,364 INFO     Get PLC result: [False, False, False, True, False, True, False, True]
2025-12-08 11:28:54,365 INFO     Start one around verification.
2025-12-08 11:29:04,378 INFO     Random generate input: [True, False, False, True, False, True, False, True]
2025-12-08 11:29:04,379 INFO     Expected output: [True, True, False, False, False, False, True, True]
2025-12-08 11:29:06,424 INFO     Get PLC result: [True, True, False, False, False, False, True, True]
2025-12-08 11:29:06,426 INFO     Start one around verification.
2025-12-08 11:29:16,427 INFO     Random generate input: [False, True, False, False, True, False, True, False]
2025-12-08 11:29:16,428 INFO     Expected output: [False, False, False, True, False, True, True, False]
2025-12-08 11:29:18,477 INFO     Get PLC result: [False, False, False, True, False, True, True, False]
2025-12-08 11:29:18,479 INFO     Start one around verification.
2025-12-08 11:29:28,492 INFO     Random generate input: [False, True, False, False, False, True, True, False]
2025-12-08 11:29:28,493 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-08 11:29:30,540 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-08 11:29:30,541 INFO     Start one around verification.
2025-12-08 11:29:40,542 INFO     Random generate input: [True, True, True, False, False, False, True, False]
2025-12-08 11:29:40,543 INFO     Expected output: [False, False, False, True, True, False, True, False]
2025-12-08 11:29:42,590 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
2025-12-08 11:29:42,591 INFO     Start one around verification.
2025-12-08 11:29:52,593 INFO     Random generate input: [True, False, True, False, False, True, False, True]
2025-12-08 11:29:52,594 INFO     Expected output: [True, True, False, False, False, False, False, True]
2025-12-08 11:29:54,643 INFO     Get PLC result: [True, True, False, False, False, False, False, True]
2025-12-08 11:29:54,643 INFO     Start one around verification.
2025-12-08 11:30:04,645 INFO     Random generate input: [False, False, True, True, False, False, True, False]
2025-12-08 11:30:04,645 INFO     Expected output: [False, True, False, True, True, True, True, False]
2025-12-08 11:30:06,704 INFO     Get PLC result: [False, True, False, True, True, True, True, False]
2025-12-08 11:30:06,704 INFO     Start one around verification.
2025-12-08 11:30:16,719 INFO     Random generate input: [False, True, True, False, True, False, False, True]
2025-12-08 11:30:16,719 INFO     Expected output: [False, False, False, True, False, False, False, False]
2025-12-08 11:30:18,776 INFO     Get PLC result: [False, False, False, True, False, False, False, False]
2025-12-08 11:30:18,776 INFO     Start one around verification.
2025-12-08 11:30:28,778 INFO     Random generate input: [True, False, False, True, True, False, False, False]
2025-12-08 11:30:28,778 INFO     Expected output: [False, True, False, False, False, False, True, False]
2025-12-08 11:30:30,836 INFO     Get PLC result: [False, True, False, False, False, False, True, False]
2025-12-08 11:30:30,836 INFO     Start one around verification.
2025-12-08 11:30:40,847 INFO     Random generate input: [False, False, False, False, False, True, True, False]
2025-12-08 11:30:40,847 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 11:30:42,903 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 11:30:42,904 INFO     Start one around verification.
2025-12-08 11:30:52,911 INFO     Random generate input: [False, True, True, True, True, True, True, True]
2025-12-08 11:30:52,911 INFO     Expected output: [False, False, True, True, False, True, True, True]
2025-12-08 11:30:54,951 INFO     Get PLC result: [False, False, True, True, False, True, True, True]
2025-12-08 11:30:54,951 INFO     Start one around verification.
2025-12-08 11:31:04,965 INFO     Random generate input: [False, True, True, False, True, False, False, True]
2025-12-08 11:31:04,965 INFO     Expected output: [False, False, False, True, False, False, False, False]
2025-12-08 11:31:07,010 INFO     Get PLC result: [False, False, False, True, False, False, False, False]
2025-12-08 11:31:07,010 INFO     Start one around verification.
2025-12-08 11:31:17,020 INFO     Random generate input: [False, False, False, True, True, False, True, False]
2025-12-08 11:31:17,020 INFO     Expected output: [False, True, False, True, False, True, True, False]
2025-12-08 11:31:19,066 INFO     Get PLC result: [False, True, False, True, False, True, True, False]
2025-12-08 11:31:19,066 INFO     Start one around verification.
2025-12-08 11:31:29,067 INFO     Random generate input: [False, False, False, False, True, True, False, True]
2025-12-08 11:31:29,067 INFO     Expected output: [False, True, False, True, False, False, False, True]
2025-12-08 11:31:31,108 INFO     Get PLC result: [False, True, False, True, False, False, False, True]
2025-12-08 11:31:31,108 INFO     Start one around verification.
2025-12-08 11:31:41,114 INFO     Random generate input: [True, False, True, True, False, False, False, True]
2025-12-08 11:31:41,114 INFO     Expected output: [True, True, False, False, True, False, True, False]
2025-12-08 11:31:43,159 INFO     Get PLC result: [True, True, False, False, True, False, True, False]
2025-12-08 11:31:43,160 INFO     Start one around verification.
2025-12-08 11:31:53,166 INFO     Random generate input: [False, False, True, True, True, True, True, False]
2025-12-08 11:31:53,166 INFO     Expected output: [False, True, True, True, False, True, True, True]
2025-12-08 11:31:55,211 INFO     Get PLC result: [False, True, True, True, False, True, True, True]
2025-12-08 11:31:55,212 INFO     Start one around verification.
2025-12-08 11:32:05,216 INFO     Random generate input: [True, False, True, False, True, True, True, True]
2025-12-08 11:32:05,216 INFO     Expected output: [True, True, False, True, False, False, False, True]
2025-12-08 11:32:07,267 INFO     Get PLC result: [True, True, False, True, False, False, False, True]
2025-12-08 11:32:07,268 INFO     Start one around verification.
2025-12-08 11:32:17,283 INFO     Random generate input: [False, False, False, True, False, True, True, True]
2025-12-08 11:32:17,284 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 11:32:19,337 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 11:32:19,338 INFO     Start one around verification.
2025-12-08 11:32:29,351 INFO     Random generate input: [False, False, True, True, False, False, False, False]
2025-12-08 11:32:29,352 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-08 11:32:31,370 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-08 11:32:31,371 INFO     Start one around verification.
2025-12-08 11:32:41,382 INFO     Random generate input: [False, False, False, True, True, False, True, False]
2025-12-08 11:32:41,382 INFO     Expected output: [False, True, False, True, False, True, True, False]
2025-12-08 11:32:43,435 INFO     Get PLC result: [False, True, False, True, False, True, True, False]
2025-12-08 11:32:43,436 INFO     Start one around verification.
2025-12-08 11:32:53,445 INFO     Random generate input: [False, False, True, False, True, False, True, False]
2025-12-08 11:32:53,445 INFO     Expected output: [False, True, False, True, False, True, True, False]
2025-12-08 11:32:55,499 INFO     Get PLC result: [False, True, False, True, False, True, True, False]
2025-12-08 11:32:55,499 INFO     Start one around verification.
2025-12-08 11:33:05,502 INFO     Random generate input: [True, True, False, True, True, False, False, True]
2025-12-08 11:33:05,503 INFO     Expected output: [True, False, False, False, False, False, True, False]
2025-12-08 11:33:07,553 INFO     Get PLC result: [True, False, False, False, False, False, True, False]
2025-12-08 11:33:07,555 INFO     Start one around verification.
2025-12-08 11:33:17,566 INFO     Random generate input: [False, True, False, True, True, True, False, False]
2025-12-08 11:33:17,567 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-08 11:33:19,618 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-08 11:33:19,618 INFO     Start one around verification.
2025-12-08 11:33:29,622 INFO     Random generate input: [True, False, False, False, False, True, True, True]
2025-12-08 11:33:29,622 INFO     Expected output: [True, True, False, True, False, False, False, True]
2025-12-08 11:33:31,684 INFO     Get PLC result: [True, True, False, True, False, False, False, True]
2025-12-08 11:33:31,684 INFO     Start one around verification.
2025-12-08 11:33:41,691 INFO     Random generate input: [True, True, True, True, True, True, True, False]
2025-12-08 11:33:41,691 INFO     Expected output: [False, False, True, True, False, False, True, True]
2025-12-08 11:33:43,740 INFO     Get PLC result: [False, False, True, True, False, False, True, True]
2025-12-08 11:33:43,740 INFO     Start one around verification.
2025-12-08 11:33:53,754 INFO     Random generate input: [False, False, False, False, True, False, True, False]
2025-12-08 11:33:53,754 INFO     Expected output: [False, True, False, True, False, True, True, False]
2025-12-08 11:33:55,811 INFO     Get PLC result: [False, True, False, True, False, True, True, False]
2025-12-08 11:33:55,812 INFO     Start one around verification.
2025-12-08 11:34:05,821 INFO     Random generate input: [False, False, True, True, True, False, False, False]
2025-12-08 11:34:05,821 INFO     Expected output: [False, True, True, True, False, False, True, False]
2025-12-08 11:34:07,871 INFO     Get PLC result: [False, True, True, True, False, False, True, False]
2025-12-08 11:34:07,872 INFO     Start one around verification.
